Time,dataSeries.pv[1],dataSeries.pv[2],dataSeries.pv[3],dataSeries.bldg[1],dataSeries.bldg[2],dataSeries.bldg[3]
137820,295.267,369.083,369.083,-4.90769,-108.383,-50.9725
137820,295.267,369.083,369.083,-4.90769,-108.383,-50.9725
137880,212.983,266.228,266.228,-4.86493,-110.572,-59.1459
137880,212.983,266.228,266.228,-4.86493,-110.572,-59.1459
137920,150.359,187.948,187.948,-4.83647,-112.03,-64.5882
137920,150.359,187.948,187.948,-4.83647,-112.03,-64.5882
137940,121.009,151.262,151.262,-4.82218,-112.761,-67.3193
137940,121.009,151.262,151.262,-4.82218,-112.761,-67.3193
138000,76.9625,96.2031,96.2031,-4.77943,-114.95,-75.4927
138000,76.9625,96.2031,96.2031,-4.77943,-114.95,-75.4927
138060,67.0932,83.8665,83.8665,-4.73667,-117.14,-83.6661
138060,67.0932,83.8665,83.8665,-4.73667,-117.14,-83.6661
138120,78.9414,98.6767,98.6767,-4.69392,-119.329,-91.8394
138120,78.9414,98.6767,98.6767,-4.69392,-119.329,-91.8394
138180,109.405,136.756,136.756,-4.65117,-121.518,-100.013
138180,109.405,136.756,136.756,-4.65117,-121.518,-100.013
138240,148.304,185.381,185.381,-4.60841,-123.707,-108.186
138240,148.304,185.381,185.381,-4.60841,-123.707,-108.186
138300,185.285,231.607,231.607,-4.56566,-125.896,-116.36
138300,185.285,231.607,231.607,-4.56566,-125.896,-116.36
138360,259.254,324.067,324.067,-4.5229,-128.085,-124.533
138360,259.254,324.067,324.067,-4.5229,-128.085,-124.533
138420,346.315,432.893,432.893,-4.48015,-130.274,-132.706
138420,346.315,432.893,432.893,-4.48015,-130.274,-132.706
138480,361.351,451.689,451.689,-4.4374,-132.463,-140.88
138480,361.351,451.689,451.689,-4.4374,-132.463,-140.88
138483,364.162,455.203,455.203,-4.43561,-132.555,-141.222
138483,364.162,455.203,455.203,-4.43561,-132.555,-141.222
138483,364.162,455.203,455.203,-4.43561,-132.555,-141.222
138483,364.162,455.203,455.203,-4.43561,-132.555,-141.222
138540,446.312,557.89,557.89,-4.39464,-134.653,-149.053
138540,446.312,557.89,557.89,-4.39464,-134.653,-149.053
138563,475.089,593.861,593.861,-4.37807,-135.501,-152.221
138563,475.089,593.861,593.861,-4.37807,-135.501,-152.221
138563,475.089,593.861,593.861,-4.37807,-135.501,-152.221
138563,475.089,593.861,593.861,-4.37807,-135.501,-152.221
138600,502.541,628.176,628.176,-4.35189,-136.842,-157.227
138600,502.541,628.176,628.176,-4.35189,-136.842,-157.227
138660,444.435,555.543,555.543,-4.30515,-133.023,-154.816
138660,444.435,555.543,555.543,-4.30515,-133.023,-154.816
138720,346.196,432.745,432.745,-4.25841,-129.205,-152.405
138720,346.196,432.745,432.745,-4.25841,-129.205,-152.405
138780,309.651,387.064,387.064,-4.21167,-125.386,-149.995
138780,309.651,387.064,387.064,-4.21167,-125.386,-149.995
138840,335.974,419.967,419.967,-4.16493,-121.568,-147.584
138840,335.974,419.967,419.967,-4.16493,-121.568,-147.584
138900,395.007,493.759,493.759,-4.11819,-117.75,-145.173
138900,395.007,493.759,493.759,-4.11819,-117.75,-145.173
138960,501.16,626.451,626.451,-4.07145,-113.931,-142.763
138960,501.16,626.451,626.451,-4.07145,-113.931,-142.763
139015,588.639,735.798,735.798,-4.02854,-110.426,-140.55
139015,588.639,735.798,735.798,-4.02854,-110.426,-140.55
139015,588.639,735.798,735.798,-4.02854,-110.426,-140.55
139015,588.639,735.798,735.798,-4.02854,-110.426,-140.55
139020,596.485,745.606,745.606,-4.0247,-110.113,-140.352
139020,596.485,745.606,745.606,-4.0247,-110.113,-140.352
139080,694.963,868.704,868.704,-3.97796,-106.294,-137.942
139080,694.963,868.704,868.704,-3.97796,-106.294,-137.942
139083,698.528,873.16,873.16,-3.97601,-106.134,-137.841
139083,698.528,873.16,873.16,-3.97601,-106.134,-137.841
139140,692.916,866.145,866.145,-3.93122,-102.476,-135.531
139140,692.916,866.145,866.145,-3.93122,-102.476,-135.531
139163,674.73,843.412,843.412,-3.91311,-100.996,-134.597
139163,674.73,843.412,843.412,-3.91311,-100.996,-134.597
139200,647.849,809.811,809.811,-3.88448,-98.6577,-133.12
139200,647.849,809.811,809.811,-3.88448,-98.6577,-133.12
139260,651.257,814.072,814.072,-3.83774,-94.8392,-130.71
139260,651.257,814.072,814.072,-3.83774,-94.8392,-130.71
139320,627.942,784.927,784.927,-3.791,-91.0209,-128.299
139320,627.942,784.927,784.927,-3.791,-91.0209,-128.299
139380,596.386,745.483,745.483,-3.74426,-87.2025,-125.889
139380,596.386,745.483,745.483,-3.74426,-87.2025,-125.889
139440,631.674,789.592,789.592,-3.69752,-83.3841,-123.478
139440,631.674,789.592,789.592,-3.69752,-83.3841,-123.478
139500,685.786,857.233,857.233,-3.65078,-79.5657,-121.067
139500,685.786,857.233,857.233,-3.65078,-79.5657,-121.067
139560,717.345,896.681,896.681,-3.7404,-76.2256,-122.21
139560,717.345,896.681,896.681,-3.7404,-76.2256,-122.21
139615,721.968,902.46,902.46,-3.82266,-73.1598,-123.259
139615,721.968,902.46,902.46,-3.82266,-73.1598,-123.259
139620,721.702,902.128,902.128,-3.83002,-72.8855,-123.353
139620,721.702,902.128,902.128,-3.83002,-72.8855,-123.353
139680,712.493,890.617,890.617,-3.91964,-69.5454,-124.496
139680,712.493,890.617,890.617,-3.91964,-69.5454,-124.496
139683,711.978,889.973,889.973,-3.92339,-69.4054,-124.544
139683,711.978,889.973,889.973,-3.92339,-69.4054,-124.544
139740,684.879,856.099,856.099,-4.00925,-66.2053,-125.639
139740,684.879,856.099,856.099,-4.00925,-66.2053,-125.639
139763,653.46,816.825,816.825,-4.04399,-64.9106,-126.082
139763,653.46,816.825,816.825,-4.04399,-64.9106,-126.082
139800,580.279,725.349,725.349,-4.09887,-62.8652,-126.782
139800,580.279,725.349,725.349,-4.09887,-62.8652,-126.782
139860,434.229,542.786,542.786,-4.18849,-59.5251,-127.924
139860,434.229,542.786,542.786,-4.18849,-59.5251,-127.924
139920,424.437,530.546,530.546,-4.27811,-56.185,-129.067
139920,424.437,530.546,530.546,-4.27811,-56.185,-129.067
139980,370.13,462.662,462.662,-4.36773,-52.8449,-130.21
139980,370.13,462.662,462.662,-4.36773,-52.8449,-130.21
140040,314.77,393.463,393.463,-4.45735,-49.5048,-131.353
140040,314.77,393.463,393.463,-4.45735,-49.5048,-131.353
140100,397.787,497.234,497.234,-4.54696,-46.1648,-132.496
140100,397.787,497.234,497.234,-4.54696,-46.1648,-132.496
140160,414.812,518.515,518.515,-4.63658,-42.8247,-133.639
140160,414.812,518.515,518.515,-4.63658,-42.8247,-133.639
140215,474.327,592.909,592.909,-4.71884,-39.7589,-134.687
140215,474.327,592.909,592.909,-4.71884,-39.7589,-134.687
140220,478.007,597.509,597.509,-4.7262,-39.4846,-134.781
140220,478.007,597.509,597.509,-4.7262,-39.4846,-134.781
140280,479.856,599.82,599.82,-4.81582,-36.1445,-135.924
140280,479.856,599.82,599.82,-4.81582,-36.1445,-135.924
140283,478.294,597.868,597.868,-4.81958,-36.0045,-135.972
140283,478.294,597.868,597.868,-4.81958,-36.0045,-135.972
140340,408.96,511.2,511.2,-4.90544,-32.8044,-137.067
140340,408.96,511.2,511.2,-4.90544,-32.8044,-137.067
140363,408.991,511.239,511.239,-4.94018,-31.5097,-137.51
140363,408.991,511.239,511.239,-4.94018,-31.5097,-137.51
140400,405.917,507.396,507.396,-4.99506,-29.4643,-138.21
140400,405.917,507.396,507.396,-4.99506,-29.4643,-138.21
140460,339.383,424.229,424.229,-5.08236,-33.4257,-135.592
140460,339.383,424.229,424.229,-5.08236,-33.4257,-135.592
140520,273.255,341.569,341.569,-5.16967,-37.387,-132.975
140520,273.255,341.569,341.569,-5.16967,-37.387,-132.975
140580,330.225,412.781,412.781,-5.25697,-41.3484,-130.358
140580,330.225,412.781,412.781,-5.25697,-41.3484,-130.358
140640,329.111,411.388,411.388,-5.34427,-45.3097,-127.74
140640,329.111,411.388,411.388,-5.34427,-45.3097,-127.74
140700,251.35,314.187,314.187,-5.43158,-49.2711,-125.123
140700,251.35,314.187,314.187,-5.43158,-49.2711,-125.123
140760,270.607,338.259,338.259,-5.51888,-53.2325,-122.506
140760,270.607,338.259,338.259,-5.51888,-53.2325,-122.506
140820,277.259,346.574,346.574,-5.60619,-57.1938,-119.888
140820,277.259,346.574,346.574,-5.60619,-57.1938,-119.888
140880,252.46,315.575,315.575,-5.69349,-61.1552,-117.271
140880,252.46,315.575,315.575,-5.69349,-61.1552,-117.271
140883,252.64,315.8,315.8,-5.69715,-61.3211,-117.161
140883,252.64,315.8,315.8,-5.69715,-61.3211,-117.161
140940,262.302,327.877,327.877,-5.7808,-65.1165,-114.653
140940,262.302,327.877,327.877,-5.7808,-65.1165,-114.653
141000,265.29,331.612,331.612,-5.8681,-69.0779,-112.036
141000,265.29,331.612,331.612,-5.8681,-69.0779,-112.036
141060,308.223,385.279,385.279,-5.95541,-73.0392,-109.419
141060,308.223,385.279,385.279,-5.95541,-73.0392,-109.419
141120,390.409,488.011,488.011,-6.04252,-76.9921,-106.807
141120,390.409,488.011,488.011,-6.04252,-76.9921,-106.807
141180,447.848,559.81,559.81,-6.13001,-80.962,-104.184
141180,447.848,559.81,559.81,-6.13001,-80.962,-104.184
141240,423.015,528.768,528.768,-6.21732,-84.9233,-101.566
141240,423.015,528.768,528.768,-6.21732,-84.9233,-101.566
141300,438.776,548.469,548.469,-6.30462,-88.8847,-98.9491
141300,438.776,548.469,548.469,-6.30462,-88.8847,-98.9491
141348,513.319,641.649,641.649,-6.19169,-85.3724,-104.698
141348,513.319,641.649,641.649,-6.19169,-85.3724,-104.698
141348,513.319,641.649,641.649,-6.19169,-85.3724,-104.698
141348,513.319,641.649,641.649,-6.19169,-85.3724,-104.698
141360,522.683,653.353,653.353,-6.16444,-84.525,-106.085
141360,522.683,653.353,653.353,-6.16444,-84.525,-106.085
141420,527.614,659.518,659.518,-6.02426,-80.1653,-113.22
141420,527.614,659.518,659.518,-6.02426,-80.1653,-113.22
141480,519.05,648.813,648.813,-5.88408,-75.8057,-120.356
141480,519.05,648.813,648.813,-5.88408,-75.8057,-120.356
141540,563.397,704.247,704.247,-5.7439,-71.446,-127.491
141540,563.397,704.247,704.247,-5.7439,-71.446,-127.491
141600,578.85,723.563,723.563,-5.60372,-67.0863,-134.627
141600,578.85,723.563,723.563,-5.60372,-67.0863,-134.627
141660,520.236,650.295,650.295,-5.46354,-62.7266,-141.762
141660,520.236,650.295,650.295,-5.46354,-62.7266,-141.762
141720,490.762,613.452,613.452,-5.32366,-58.3763,-148.882
141720,490.762,613.452,613.452,-5.32366,-58.3763,-148.882
141780,514.809,643.511,643.511,-5.18318,-54.0073,-156.033
141780,514.809,643.511,643.511,-5.18318,-54.0073,-156.033
141840,520.635,650.793,650.793,-5.043,-49.6476,-163.169
141840,520.635,650.793,650.793,-5.043,-49.6476,-163.169
141900,541.636,677.045,677.045,-4.90282,-45.288,-170.304
141900,541.636,677.045,677.045,-4.90282,-45.288,-170.304
141948,558.688,698.36,698.36,-4.78989,-41.7757,-176.053
141948,558.688,698.36,698.36,-4.78989,-41.7757,-176.053
141960,562.787,703.484,703.484,-4.76264,-40.9283,-177.439
141960,562.787,703.484,703.484,-4.76264,-40.9283,-177.439
142020,566.144,707.68,707.68,-4.62246,-36.5686,-184.575
142020,566.144,707.68,707.68,-4.62246,-36.5686,-184.575
142080,546.169,682.711,682.711,-4.48228,-32.2089,-191.71
142080,546.169,682.711,682.711,-4.48228,-32.2089,-191.71
142140,538.77,673.462,673.462,-4.3421,-27.8493,-198.846
142140,538.77,673.462,673.462,-4.3421,-27.8493,-198.846
142200,571.447,714.308,714.308,-4.20192,-23.4896,-205.981
142200,571.447,714.308,714.308,-4.20192,-23.4896,-205.981
142260,596.862,746.077,746.077,-4.40252,-23.415,-196.015
142260,596.862,746.077,746.077,-4.40252,-23.415,-196.015
142320,593.089,741.361,741.361,-4.60269,-23.3406,-186.069
142320,593.089,741.361,741.361,-4.60269,-23.3406,-186.069
142380,581.361,726.701,726.701,-4.80372,-23.2659,-176.081
142380,581.361,726.701,726.701,-4.80372,-23.2659,-176.081
142440,561.501,701.876,701.876,-5.00432,-23.1914,-166.114
142440,561.501,701.876,701.876,-5.00432,-23.1914,-166.114
142500,547.055,683.819,683.819,-5.20491,-23.1168,-156.147
142500,547.055,683.819,683.819,-5.20491,-23.1168,-156.147
142548,561.535,701.918,701.918,-5.36652,-23.0567,-148.117
142548,561.535,701.918,701.918,-5.36652,-23.0567,-148.117
142560,565.103,706.379,706.379,-5.40551,-23.0422,-146.18
142560,565.103,706.379,706.379,-5.40551,-23.0422,-146.18
142620,582.555,728.193,728.193,-5.60611,-22.9677,-136.213
142620,582.555,728.193,728.193,-5.60611,-22.9677,-136.213
142680,567.596,709.495,709.495,-5.80671,-22.8931,-126.246
142680,567.596,709.495,709.495,-5.80671,-22.8931,-126.246
142740,541.385,676.731,676.731,-6.00731,-22.8186,-116.279
142740,541.385,676.731,676.731,-6.00731,-22.8186,-116.279
142800,523.312,654.14,654.14,-6.2079,-22.744,-106.312
142800,523.312,654.14,654.14,-6.2079,-22.744,-106.312
142860,522.056,652.57,652.57,-6.4085,-22.6694,-96.3452
142860,522.056,652.57,652.57,-6.4085,-22.6694,-96.3452
142920,541.494,676.867,676.867,-6.60867,-22.595,-86.3996
142920,541.494,676.867,676.867,-6.60867,-22.595,-86.3996
142980,539.593,674.492,674.492,-6.8097,-22.5203,-76.4113
142980,539.593,674.492,674.492,-6.8097,-22.5203,-76.4113
143040,519.354,649.193,649.193,-7.01029,-22.4457,-66.4444
143040,519.354,649.193,649.193,-7.01029,-22.4457,-66.4444
143100,527.001,658.751,658.751,-7.21089,-22.3712,-56.4775
143100,527.001,658.751,658.751,-7.21089,-22.3712,-56.4775
143148,543.613,679.517,679.517,-7.06081,-22.5337,-56.2136
143148,543.613,679.517,679.517,-7.06081,-22.5337,-56.2136
143160,546.387,682.984,682.984,-7.0246,-22.5729,-56.1499
143160,546.387,682.984,682.984,-7.0246,-22.5729,-56.1499
143220,546.194,682.743,682.743,-6.8383,-22.7747,-55.8224
143220,546.194,682.743,682.743,-6.8383,-22.7747,-55.8224
143280,532.342,665.427,665.427,-6.65201,-22.9765,-55.4949
143280,532.342,665.427,665.427,-6.65201,-22.9765,-55.4949
143340,513.778,642.222,642.222,-6.46571,-23.1782,-55.1673
143340,513.778,642.222,642.222,-6.46571,-23.1782,-55.1673
143400,492.495,615.619,615.619,-6.27942,-23.38,-54.8398
143400,492.495,615.619,615.619,-6.27942,-23.38,-54.8398
143460,464.312,580.39,580.39,-6.09312,-23.5817,-54.5122
143460,464.312,580.39,580.39,-6.09312,-23.5817,-54.5122
143520,427.877,534.846,534.846,-5.90723,-23.7831,-54.1854
143520,427.877,534.846,534.846,-5.90723,-23.7831,-54.1854
143580,418.667,523.334,523.334,-5.72054,-23.9853,-53.8572
143580,418.667,523.334,523.334,-5.72054,-23.9853,-53.8572
143640,449.839,562.299,562.299,-5.53424,-24.187,-53.5296
143640,449.839,562.299,562.299,-5.53424,-24.187,-53.5296
143657,457.985,572.481,572.481,-5.4812,-24.2445,-53.4364
143657,457.985,572.481,572.481,-5.4812,-24.2445,-53.4364
143657,457.985,572.481,572.481,-5.4812,-24.2445,-53.4364
143657,457.985,572.481,572.481,-5.4812,-24.2445,-53.4364
143700,476.664,595.83,595.83,-5.34795,-24.3888,-53.2021
143700,476.664,595.83,595.83,-5.34795,-24.3888,-53.2021
143748,478.977,598.721,598.721,-5.19786,-24.5513,-52.9382
143748,478.977,598.721,598.721,-5.19786,-24.5513,-52.9382
143760,477.412,596.765,596.765,-5.16165,-24.5905,-52.8746
143760,477.412,596.765,596.765,-5.16165,-24.5905,-52.8746
143820,457.274,571.592,571.592,-4.97536,-24.7923,-52.547
143820,457.274,571.592,571.592,-4.97536,-24.7923,-52.547
143880,397.946,497.432,497.432,-4.78906,-24.9941,-52.2195
143880,397.946,497.432,497.432,-4.78906,-24.9941,-52.2195
143940,326.95,408.688,408.688,-4.60277,-25.1958,-51.892
143940,326.95,408.688,408.688,-4.60277,-25.1958,-51.892
144000,278.075,347.594,347.594,-4.41647,-25.3976,-51.5644
144000,278.075,347.594,347.594,-4.41647,-25.3976,-51.5644
144060,269.428,336.785,336.785,-4.56587,-25.6164,-59.9472
144060,269.428,336.785,336.785,-4.56587,-25.6164,-59.9472
144120,308.863,386.078,386.078,-4.71526,-25.8353,-68.33
144120,308.863,386.078,386.078,-4.71526,-25.8353,-68.33
144180,352.879,441.099,441.099,-4.86466,-26.0542,-76.7128
144180,352.879,441.099,441.099,-4.86466,-26.0542,-76.7128
144240,376.532,470.665,470.665,-5.01405,-26.273,-85.0956
144240,376.532,470.665,470.665,-5.01405,-26.273,-85.0956
144257,365.976,457.47,457.47,-5.05658,-26.3353,-87.4821
144257,365.976,457.47,457.47,-5.05658,-26.3353,-87.4821
144300,317.457,396.821,396.821,-5.16345,-26.4919,-93.4783
144300,317.457,396.821,396.821,-5.16345,-26.4919,-93.4783
144360,286.644,358.305,358.305,-5.31284,-26.7107,-101.861
144360,286.644,358.305,358.305,-5.31284,-26.7107,-101.861
144420,355.91,444.887,444.887,-5.46224,-26.9296,-110.244
144420,355.91,444.887,444.887,-5.46224,-26.9296,-110.244
144449,380.853,476.066,476.066,-5.53481,-27.0359,-114.316
144449,380.853,476.066,476.066,-5.53481,-27.0359,-114.316
144449,380.853,476.066,476.066,-5.53481,-27.0359,-114.316
144449,380.853,476.066,476.066,-5.53481,-27.0359,-114.316
144480,397.187,496.483,496.483,-5.61163,-27.1484,-118.627
144480,397.187,496.483,496.483,-5.61163,-27.1484,-118.627
144540,396.266,495.332,495.332,-5.76102,-27.3673,-127.009
144540,396.266,495.332,495.332,-5.76102,-27.3673,-127.009
144600,404.82,506.026,506.026,-5.91042,-27.5862,-135.392
144600,404.82,506.026,506.026,-5.91042,-27.5862,-135.392
144660,396.989,496.237,496.237,-6.05981,-27.805,-143.775
144660,396.989,496.237,496.237,-6.05981,-27.805,-143.775
144720,324.879,406.099,406.099,-6.20921,-28.0239,-152.158
144720,324.879,406.099,406.099,-6.20921,-28.0239,-152.158
144780,309.483,386.854,386.854,-6.3586,-28.2427,-160.541
144780,309.483,386.854,386.854,-6.3586,-28.2427,-160.541
144840,342.02,427.525,427.525,-6.508,-28.4616,-168.923
144840,342.02,427.525,427.525,-6.508,-28.4616,-168.923
144900,369.585,461.981,461.981,-6.65739,-28.6804,-177.306
144900,369.585,461.981,461.981,-6.65739,-28.6804,-177.306
144960,404.352,505.44,505.44,-6.66914,-32.7849,-173.639
144960,404.352,505.44,505.44,-6.66914,-32.7849,-173.639
145020,393.32,491.65,491.65,-6.68088,-36.8894,-169.972
145020,393.32,491.65,491.65,-6.68088,-36.8894,-169.972
145049,385.522,481.903,481.903,-6.68658,-38.8832,-168.19
145049,385.522,481.903,481.903,-6.68658,-38.8832,-168.19
145080,378.394,472.992,472.992,-6.69262,-40.9938,-166.305
145080,378.394,472.992,472.992,-6.69262,-40.9938,-166.305
145140,384.078,480.097,480.097,-6.70437,-45.0983,-162.638
145140,384.078,480.097,480.097,-6.70437,-45.0983,-162.638
145200,379.783,474.729,474.729,-6.71611,-49.2027,-158.971
145200,379.783,474.729,474.729,-6.71611,-49.2027,-158.971
145260,346.96,433.7,433.7,-6.72786,-53.3072,-155.303
145260,346.96,433.7,433.7,-6.72786,-53.3072,-155.303
145320,283.073,353.841,353.841,-6.7396,-57.4117,-151.636
145320,283.073,353.841,353.841,-6.7396,-57.4117,-151.636
145380,221.327,276.659,276.659,-6.75135,-61.5161,-147.969
145380,221.327,276.659,276.659,-6.75135,-61.5161,-147.969
145440,173.703,217.129,217.129,-6.76309,-65.6206,-144.302
145440,173.703,217.129,217.129,-6.76309,-65.6206,-144.302
145500,164.247,205.309,205.309,-6.77483,-69.7251,-140.635
145500,164.247,205.309,205.309,-6.77483,-69.7251,-140.635
145560,240.675,300.844,300.844,-6.78658,-73.8295,-136.968
145560,240.675,300.844,300.844,-6.78658,-73.8295,-136.968
145620,331.092,413.865,413.865,-6.79832,-77.934,-133.301
145620,331.092,413.865,413.865,-6.79832,-77.934,-133.301
145649,355.819,444.773,444.773,-6.80403,-79.9278,-131.519
145649,355.819,444.773,444.773,-6.80403,-79.9278,-131.519
145680,362.9,453.626,453.626,-6.81007,-82.0384,-129.633
145680,362.9,453.626,453.626,-6.81007,-82.0384,-129.633
145740,346.363,432.954,432.954,-6.82181,-86.1429,-125.966
145740,346.363,432.954,432.954,-6.82181,-86.1429,-125.966
145800,288.361,360.451,360.451,-6.83356,-90.2474,-122.299
145800,288.361,360.451,360.451,-6.83356,-90.2474,-122.299
145860,269.911,337.388,337.388,-6.81285,-85.9596,-119.416
145860,269.911,337.388,337.388,-6.81285,-85.9596,-119.416
145920,265.039,331.299,331.299,-6.79215,-81.6719,-116.533
145920,265.039,331.299,331.299,-6.79215,-81.6719,-116.533
145980,228.446,285.558,285.558,-6.77145,-77.3841,-113.65
145980,228.446,285.558,285.558,-6.77145,-77.3841,-113.65
146040,200.69,250.863,250.863,-6.75074,-73.0964,-110.767
146040,200.69,250.863,250.863,-6.75074,-73.0964,-110.767
146100,188.105,235.132,235.132,-6.73004,-68.8086,-107.884
146100,188.105,235.132,235.132,-6.73004,-68.8086,-107.884
146160,192.55,240.687,240.687,-6.70934,-64.5209,-105.001
146160,192.55,240.687,240.687,-6.70934,-64.5209,-105.001
146220,206.965,258.706,258.706,-6.68863,-60.2331,-102.118
146220,206.965,258.706,258.706,-6.68863,-60.2331,-102.118
146280,210.164,262.705,262.705,-6.66793,-55.9454,-99.2346
146280,210.164,262.705,262.705,-6.66793,-55.9454,-99.2346
146340,214.316,267.895,267.895,-6.64723,-51.6576,-96.3516
146340,214.316,267.895,267.895,-6.64723,-51.6576,-96.3516
146400,174.841,218.551,218.551,-6.62653,-47.3699,-93.4685
146400,174.841,218.551,218.551,-6.62653,-47.3699,-93.4685
146460,129.669,162.086,162.086,-6.60582,-43.0821,-90.5854
146460,129.669,162.086,162.086,-6.60582,-43.0821,-90.5854
146520,156.322,195.403,195.403,-6.58512,-38.7944,-87.7023
146520,156.322,195.403,195.403,-6.58512,-38.7944,-87.7023
